OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
200530,18-07-2024,98450,Chair,4,89.41,613,Online,Pending,14809530,9,,Google,357.64
201049,18-07-2024,60575,Desk,5,391.86,587,Credit Card,Shipped,44468232,6,,Instagram,1959.3
201131,18-07-2024,21043,Phone,1,694.5,195,Credit Card,Pending,41691086,3,WINTER15,Facebook,694.5
200423,20-07-2024,94311,Printer,4,685.2,195,Gift Card,Cancelled,97308771,6,WINTER15,Google,2740.8
200740,20-07-2024,10892,Desk,2,377.47,433,Cash,Pending,76154554,7,,Google,754.94
200985,20-07-2024,92788,Desk,1,243.71,948,Gift Card,Delivered,83835361,6,SAVE10,Google,243.71
200377,22-07-2024,24884,Monitor,1,260.26,625,Online,Pending,44538419,5,WINTER15,Instagram,260.26
200490,22-07-2024,50097,Chair,5,467.81,539,Online,Cancelled,62785150,10,,Facebook,2339.05
200710,22-07-2024,48790,Laptop,5,21.54,113,Gift Card,Returned,19086608,10,,Google,107.7
200951,22-07-2024,74928,Printer,2,306.24,589,Online,Returned,39845914,4,FREESHIP,Email,612.48
201126,22-07-2024,34337,Phone,5,190.11,325,Cash,Delivered,36195559,7,SAVE10,Google,950.55
200888,23-07-2024,14427,Laptop,2,266.95,833,Credit Card,Pending,58024529,3,,Instagram,533.9
200025,24-07-2024,42577,Monitor,1,399.98,709,Debit Card,Delivered,69423327,3,WINTER15,Email,399.98
200459,24-07-2024,90142,Desk,1,334.39,433,Credit Card,Returned,39717191,2,,Instagram,334.39
200535,24-07-2024,48649,Monitor,3,68.12,332,Online,Cancelled,45821445,3,FREESHIP,Email,204.36
200608,24-07-2024,32956,Laptop,5,543.16,788,Online,Cancelled,73140103,6,SAVE10,Instagram,2715.8
200828,24-07-2024,86266,Chair,4,404.58,510,Cash,Shipped,64576020,5,FREESHIP,Instagram,1618.32
200877,25-07-2024,43867,Tablet,1,524.06,269,Debit Card,Pending,97319127,3,FREESHIP,Email,524.06
201104,25-07-2024,17075,Tablet,4,314.76,850,Online,Shipped,63547510,8,,Instagram,1259.04
201149,25-07-2024,27305,Chair,2,695.29,957,Credit Card,Pending,28789916,6,FREESHIP,Instagram,1390.58
200715,26-07-2024,68266,Printer,3,653.63,281,Online,Delivered,96161062,7,FREESHIP,Email,1960.89
200866,26-07-2024,39664,Desk,5,189.25,693,Debit Card,Cancelled,39917741,10,WINTER15,Email,946.25
200318,27-07-2024,93375,Chair,3,148.72,317,Debit Card,Cancelled,95706967,7,SAVE10,Google,446.16
200124,28-07-2024,97148,Printer,4,283.79,563,Online,Pending,85321126,8,,Google,1135.16
200772,28-07-2024,33802,Monitor,1,604.87,461,Online,Delivered,25799478,4,,Instagram,604.87
200728,29-07-2024,10154,Desk,4,325.76,827,Gift Card,Shipped,79793300,8,WINTER15,Email,1303.04
201137,29-07-2024,48577,Printer,4,410.21,841,Cash,Pending,59911645,5,WINTER15,Instagram,1640.84
200104,30-07-2024,65744,Phone,1,582.04,647,Gift Card,Delivered,39906058,1,FREESHIP,Email,582.04
200264,03-08-2024,71035,Tablet,1,436.77,977,Cash,Returned,19599578,5,FREESHIP,Google,436.77
201068,03-08-2024,29914,Laptop,1,133.39,469,Debit Card,Shipped,22073506,2,SAVE10,Referral,133.39
200815,04-08-2024,41320,Printer,3,569.84,920,Gift Card,Cancelled,77539180,8,WINTER15,Instagram,1709.52
200907,04-08-2024,90898,Desk,5,298.39,583,Gift Card,Cancelled,52935170,7,WINTER15,Referral,1491.95
200078,06-08-2024,32029,Printer,4,175.36,146,Debit Card,Delivered,68535532,4,FREESHIP,Instagram,701.44
200675,06-08-2024,97749,Desk,3,342.02,906,Debit Card,Pending,90233116,5,,Email,1026.06
200782,11-08-2024,58063,Monitor,2,493.63,167,Online,Returned,50548869,6,SAVE10,Referral,987.26
200911,13-08-2024,80872,Desk,5,396.86,593,Cash,Cancelled,43967487,9,SAVE10,Instagram,1984.3
201189,17-08-2024,96136,Tablet,5,389.22,149,Cash,Cancelled,60856682,7,,Referral,1946.1
200527,19-08-2024,27202,Chair,5,653.47,967,Credit Card,Cancelled,75406128,10,SAVE10,Referral,3267.35
200060,21-08-2024,39256,Desk,1,417.1,634,Debit Card,Returned,23412025,3,FREESHIP,Referral,417.1
200214,21-08-2024,29483,Desk,4,305.72,673,Online,Delivered,89423603,5,,Facebook,1222.88
201198,22-08-2024,64753,Chair,4,262.52,509,Debit Card,Cancelled,71683331,4,WINTER15,Instagram,1050.08
200001,23-08-2024,75739,Phone,2,151.35,823,Online,Shipped,91186779,3,SAVE10,Referral,302.7
201142,23-08-2024,23405,Phone,4,695.1,484,Debit Card,Returned,83678708,8,,Email,2780.4
200233,24-08-2024,30168,Phone,3,311.33,146,Cash,Cancelled,73699939,3,WINTER15,Instagram,933.99
201017,25-08-2024,51694,Chair,2,680.85,953,Gift Card,Delivered,83122112,6,FREESHIP,Referral,1361.7
200449,26-08-2024,91518,Tablet,3,253.05,286,Online,Pending,48688724,3,,Instagram,759.15
200643,26-08-2024,77122,Laptop,1,438.37,647,Cash,Cancelled,75814880,4,SAVE10,Referral,438.37
200992,27-08-2024,97907,Printer,3,586.21,933,Gift Card,Pending,89637569,4,WINTER15,Referral,1758.63
200859,28-08-2024,11127,Chair,5,261.33,154,Credit Card,Returned,73285507,5,SAVE10,Referral,1306.65
200246,30-08-2024,55354,Desk,2,342.11,164,Gift Card,Shipped,15439493,2,WINTER15,Instagram,684.22
200467,30-08-2024,36492,Desk,1,45.94,572,Cash,Cancelled,44350440,2,WINTER15,Email,45.94
200181,31-08-2024,38966,Printer,5,404.39,247,Online,Shipped,17205146,10,,Referral,2021.95
200190,31-08-2024,35483,Printer,3,223.7,725,Cash,Returned,79638203,3,SAVE10,Email,671.1
200631,31-08-2024,99128,Chair,3,46.11,360,Gift Card,Returned,32426808,5,WINTER15,Referral,138.33
200666,31-08-2024,35711,Monitor,4,327.12,788,Credit Card,Cancelled,45281495,4,,Email,1308.48
201075,31-08-2024,40949,Monitor,2,552.63,609,Debit Card,Delivered,43066749,7,WINTER15,Instagram,1105.26
200300,02-09-2024,39000,Phone,1,287.46,894,Debit Card,Returned,33753945,3,FREESHIP,Facebook,287.46
200618,03-09-2024,50565,Tablet,1,411.34,399,Debit Card,Returned,97981418,5,,Instagram,411.34
200897,03-09-2024,87995,Laptop,4,481.48,358,Gift Card,Delivered,38730545,5,SAVE10,Instagram,1925.92
200906,03-09-2024,49938,Monitor,1,62.12,141,Cash,Returned,80175572,2,,Email,62.12
200398,04-09-2024,50275,Phone,5,53.93,729,Gift Card,Shipped,98925264,7,SAVE10,Instagram,269.65
201160,04-09-2024,40466,Desk,1,541.64,449,Debit Card,Shipped,70255168,5,SAVE10,Email,541.64
200962,06-09-2024,12459,Phone,2,142.08,838,Gift Card,Delivered,30674085,4,SAVE10,Referral,284.16
200982,06-09-2024,64935,Monitor,1,304.11,707,Gift Card,Shipped,42969065,2,SAVE10,Referral,304.11
201070,06-09-2024,46873,Desk,4,491.29,496,Debit Card,Pending,10926575,6,,Email,1965.16
200970,07-09-2024,72664,Desk,1,627.15,241,Cash,Delivered,86694331,5,SAVE10,Instagram,627.15
200986,07-09-2024,69213,Laptop,4,644.96,533,Credit Card,Pending,67837331,7,FREESHIP,Email,2579.84
200052,08-09-2024,30513,Tablet,1,586.44,232,Online,Returned,64320429,5,SAVE10,Facebook,586.44
200439,08-09-2024,91155,Tablet,1,146.32,321,Online,Shipped,36260319,4,WINTER15,Facebook,146.32
201178,08-09-2024,65107,Monitor,1,70.24,456,Credit Card,Cancelled,10261578,4,FREESHIP,Google,70.24
200085,09-09-2024,14553,Tablet,3,146.73,768,Cash,Delivered,93538334,8,FREESHIP,Email,440.19
200277,09-09-2024,11210,Chair,5,90.92,910,Credit Card,Delivered,44929965,9,SAVE10,Facebook,454.6
201048,09-09-2024,57601,Monitor,4,73.65,889,Debit Card,Shipped,21153699,9,,Google,294.6
201175,10-09-2024,62512,Printer,3,91.74,368,Debit Card,Returned,24139954,8,FREESHIP,Referral,275.22
200059,11-09-2024,97603,Chair,4,593.27,811,Online,Shipped,47055028,5,,Facebook,2373.08
200223,11-09-2024,22783,Phone,4,692.91,673,Credit Card,Pending,55009149,9,SAVE10,Instagram,2771.64
200165,14-09-2024,60355,Monitor,2,500.29,226,Online,Returned,30155194,7,WINTER15,Google,1000.58
200790,14-09-2024,38928,Laptop,4,417.89,302,Gift Card,Pending,96636009,4,,Google,1671.56
201053,15-09-2024,32798,Phone,2,496.62,679,Online,Pending,37375451,2,SAVE10,Instagram,993.24
200374,16-09-2024,20286,Monitor,1,571.9,129,Gift Card,Pending,67648338,1,WINTER15,Instagram,571.9
200762,17-09-2024,12444,Phone,3,76.96,611,Cash,Returned,97621403,8,FREESHIP,Email,230.88
200841,19-09-2024,94658,Printer,2,443.22,742,Credit Card,Delivered,51732528,5,,Facebook,886.44
201099,19-09-2024,21953,Laptop,2,125.23,272,Cash,Cancelled,60774796,3,FREESHIP,Email,250.46
200029,20-09-2024,33260,Desk,3,423.53,930,Credit Card,Delivered,59744090,6,SAVE10,Referral,1270.59
200252,20-09-2024,19648,Phone,4,668.36,821,Gift Card,Cancelled,51297879,5,FREESHIP,Facebook,2673.44
201045,20-09-2024,11893,Laptop,5,316.4,671,Gift Card,Returned,72012758,7,,Email,1582
200379,21-09-2024,47284,Phone,3,297.67,500,Online,Shipped,85756094,6,,Google,893.01
200684,22-09-2024,96583,Printer,4,34.84,288,Credit Card,Shipped,64353241,8,,Email,139.36
201059,22-09-2024,73629,Desk,1,265.64,601,Credit Card,Returned,11492924,3,WINTER15,Instagram,265.64
200341,23-09-2024,94671,Tablet,1,167.15,293,Gift Card,Shipped,61357272,5,WINTER15,Email,167.15
201023,23-09-2024,65251,Laptop,5,233.67,291,Cash,Shipped,32059025,10,,Referral,1168.35
201057,24-09-2024,46210,Laptop,3,428.88,535,Debit Card,Shipped,81611937,3,WINTER15,Facebook,1286.64
200700,25-09-2024,40201,Laptop,2,92.91,555,Cash,Returned,30198779,3,WINTER15,Instagram,185.82
200512,27-09-2024,14114,Desk,3,568.02,856,Online,Pending,63290700,3,FREESHIP,Instagram,1704.06
200400,28-09-2024,56266,Desk,4,160.22,304,Debit Card,Returned,60088901,9,WINTER15,Instagram,640.88
200819,28-09-2024,66196,Phone,2,398.45,650,Debit Card,Cancelled,38104650,7,SAVE10,Google,796.9
200637,29-09-2024,92294,Chair,4,306.35,784,Gift Card,Shipped,23585765,7,WINTER15,Referral,1225.4
200727,29-09-2024,29063,Chair,5,95.75,379,Online,Shipped,92745947,8,SAVE10,Instagram,478.75
200567,30-09-2024,92575,Chair,5,492.94,153,Cash,Shipped,53579227,10,FREESHIP,Email,2464.7
200743,30-09-2024,23978,Monitor,1,576.35,549,Gift Card,Returned,87090813,1,WINTER15,Instagram,576.35
200752,03-10-2024,82217,Phone,4,429.37,299,Credit Card,Delivered,33305694,8,FREESHIP,Google,1717.48
201146,03-10-2024,36383,Monitor,5,421.44,286,Cash,Pending,93336357,5,SAVE10,Instagram,2107.2
200603,04-10-2024,26223,Tablet,1,657.07,800,Cash,Pending,50900547,4,SAVE10,Google,657.07
201173,04-10-2024,82921,Monitor,1,208.36,703,Online,Shipped,31079911,4,FREESHIP,Email,208.36
200431,06-10-2024,62312,Printer,1,52.54,651,Debit Card,Cancelled,59623037,6,WINTER15,Facebook,52.54
200460,06-10-2024,83548,Laptop,1,144.25,474,Cash,Returned,93822942,2,WINTER15,Referral,144.25
200823,07-10-2024,27070,Laptop,4,653.13,973,Credit Card,Shipped,83842481,8,WINTER15,Instagram,2612.52
201046,07-10-2024,85421,Tablet,3,547.15,466,Online,Shipped,16524006,4,WINTER15,Instagram,1641.45
200208,08-10-2024,87777,Desk,2,408.32,597,Online,Shipped,29003608,3,FREESHIP,Facebook,816.64
201091,08-10-2024,16400,Laptop,3,209.48,123,Debit Card,Pending,57771859,4,,Email,628.44
200087,10-10-2024,91245,Tablet,3,225.11,915,Cash,Shipped,46976391,4,SAVE10,Facebook,675.33
200578,10-10-2024,50415,Monitor,5,566.07,587,Credit Card,Delivered,41345634,6,SAVE10,Instagram,2830.35
201073,11-10-2024,69471,Tablet,4,362.06,294,Debit Card,Returned,11107152,4,,Facebook,1448.24
200037,14-10-2024,10054,Laptop,2,76.74,409,Cash,Returned,94005261,7,SAVE10,Instagram,153.48
200012,15-10-2024,38785,Monitor,2,180.5,179,Debit Card,Pending,20419991,6,FREESHIP,Referral,361
200805,15-10-2024,59278,Laptop,5,472.01,178,Gift Card,Cancelled,14590037,10,SAVE10,Email,2360.05
200929,16-10-2024,67936,Tablet,2,536.25,553,Debit Card,Pending,71803414,3,,Email,1072.5
200616,17-10-2024,43919,Tablet,3,601.6,984,Credit Card,Cancelled,73113192,7,SAVE10,Facebook,1804.8
200304,18-10-2024,86762,Monitor,5,408.73,326,Gift Card,Delivered,75686292,10,FREESHIP,Instagram,2043.65
200724,18-10-2024,63150,Printer,3,136.97,326,Credit Card,Returned,19348078,4,FREESHIP,Referral,410.91
200896,18-10-2024,85466,Desk,3,147.29,102,Gift Card,Shipped,66764177,3,FREESHIP,Google,441.87
200660,19-10-2024,43842,Chair,2,651.57,933,Debit Card,Shipped,54084424,7,WINTER15,Facebook,1303.14
200954,22-10-2024,68609,Chair,3,443.44,240,Gift Card,Shipped,58273778,3,FREESHIP,Google,1330.32
200105,24-10-2024,72290,Printer,3,185.4,810,Gift Card,Cancelled,68792129,7,,Facebook,556.2
200497,24-10-2024,93948,Printer,3,112.29,454,Gift Card,Shipped,77358113,6,,Google,336.87
200852,24-10-2024,39530,Desk,3,568.05,618,Gift Card,Pending,69000497,6,SAVE10,Google,1704.15
200726,25-10-2024,18105,Laptop,4,583.02,338,Online,Delivered,94006117,4,FREESHIP,Facebook,2332.08
200659,26-10-2024,24301,Phone,2,642.04,964,Gift Card,Delivered,55000075,4,WINTER15,Email,1284.08
200273,27-10-2024,11849,Tablet,2,238.25,974,Online,Cancelled,91195261,7,FREESHIP,Email,476.5
200889,27-10-2024,36725,Monitor,5,650.72,350,Credit Card,Cancelled,16808790,8,WINTER15,Email,3253.6
200024,30-10-2024,17470,Laptop,2,230.95,956,Online,Delivered,28775057,3,WINTER15,Referral,461.9
200478,01-11-2024,16758,Tablet,3,62.77,914,Gift Card,Shipped,88544431,6,FREESHIP,Referral,188.31
200707,01-11-2024,31761,Chair,4,650.04,989,Gift Card,Cancelled,17628852,6,SAVE10,Facebook,2600.16
200622,02-11-2024,27078,Desk,5,236.38,128,Credit Card,Returned,89314307,7,,Facebook,1181.9
200440,05-11-2024,60215,Desk,4,83.6,978,Debit Card,Pending,31727767,4,SAVE10,Facebook,334.4
200125,06-11-2024,91099,Phone,2,512.65,758,Credit Card,Shipped,81846174,5,SAVE10,Email,1025.3
200606,06-11-2024,85018,Laptop,3,274.75,783,Cash,Cancelled,54128886,3,SAVE10,Google,824.25
200156,08-11-2024,58808,Chair,2,269.83,651,Online,Delivered,24451893,4,SAVE10,Email,539.66
200403,10-11-2024,28893,Tablet,1,620.21,740,Online,Returned,98333066,1,FREESHIP,Referral,620.21
200586,10-11-2024,17389,Monitor,1,522.08,905,Gift Card,Returned,98857880,5,FREESHIP,Referral,522.08
200807,10-11-2024,82344,Monitor,3,676.21,260,Online,Delivered,70957219,5,SAVE10,Google,2028.63
200581,11-11-2024,44674,Laptop,1,627.34,942,Online,Delivered,87158684,1,,Referral,627.34
200961,11-11-2024,55464,Phone,1,601.36,532,Online,Shipped,81178598,1,,Facebook,601.36
200651,12-11-2024,81192,Chair,3,646.34,429,Debit Card,Pending,76931118,5,,Google,1939.02
200066,15-11-2024,18104,Chair,5,127.18,715,Cash,Cancelled,15488568,9,SAVE10,Referral,635.9
200722,15-11-2024,58156,Printer,1,95.1,516,Gift Card,Pending,49719458,1,WINTER15,Instagram,95.1
200021,17-11-2024,99023,Monitor,4,342.95,569,Cash,Delivered,52646983,6,,Google,1371.8
200278,18-11-2024,46015,Laptop,5,362.46,299,Cash,Delivered,46598430,6,FREESHIP,Instagram,1812.3
200591,18-11-2024,18187,Laptop,1,605.28,470,Gift Card,Shipped,50528185,3,FREESHIP,Referral,605.28
200847,18-11-2024,48176,Printer,4,434.23,670,Online,Shipped,90560300,8,FREESHIP,Email,1736.92
200795,20-11-2024,95667,Laptop,4,115.77,586,Online,Pending,41266666,7,SAVE10,Instagram,463.08
200571,23-11-2024,42365,Tablet,1,214.08,867,Gift Card,Returned,39563288,2,WINTER15,Google,214.08
200695,23-11-2024,52604,Printer,5,101.3,553,Online,Shipped,48839788,7,FREESHIP,Email,506.5
200179,24-11-2024,27401,Laptop,3,539.91,500,Credit Card,Delivered,14332053,8,,Email,1619.73
200384,24-11-2024,35628,Chair,3,553.57,147,Credit Card,Returned,45688220,4,FREESHIP,Facebook,1660.71
200678,24-11-2024,40863,Chair,3,163.13,457,Gift Card,Shipped,20553345,5,WINTER15,Facebook,489.39
200691,24-11-2024,36137,Laptop,3,239.08,396,Cash,Shipped,57376416,8,,Google,717.24
200983,24-11-2024,67528,Monitor,4,296.28,110,Gift Card,Shipped,60865210,5,SAVE10,Email,1185.12
201119,24-11-2024,99024,Laptop,1,684.65,250,Credit Card,Delivered,24675988,1,FREESHIP,Email,684.65
200597,25-11-2024,40538,Desk,2,211.82,700,Gift Card,Cancelled,29821356,4,WINTER15,Email,423.64
200137,26-11-2024,50682,Monitor,2,250.98,598,Credit Card,Delivered,12242337,5,,Google,501.96
200234,26-11-2024,79842,Printer,4,236.41,337,Debit Card,Pending,26957950,7,SAVE10,Google,945.64
200428,26-11-2024,77085,Chair,4,262.58,895,Online,Cancelled,57227640,8,WINTER15,Email,1050.32
200454,27-11-2024,54759,Laptop,1,109.29,686,Debit Card,Cancelled,75583042,5,FREESHIP,Google,109.29
200420,29-11-2024,11921,Phone,1,452.7,439,Debit Card,Shipped,91362635,5,FREESHIP,Instagram,452.7
200742,30-11-2024,41974,Laptop,3,699.93,726,Cash,Returned,48051468,7,SAVE10,Google,2099.79
201132,02-12-2024,58858,Chair,2,337.32,948,Credit Card,Cancelled,30406357,4,SAVE10,Email,674.64
201011,03-12-2024,47823,Phone,2,478.36,654,Online,Shipped,22271097,3,,Google,956.72
201012,03-12-2024,84570,Printer,4,30.05,301,Online,Returned,12551882,6,,Facebook,120.2
200844,04-12-2024,47486,Chair,1,320.92,883,Online,Returned,75984759,5,FREESHIP,Facebook,320.92
200210,05-12-2024,93821,Chair,3,358.48,513,Gift Card,Delivered,10658539,7,FREESHIP,Facebook,1075.44
200488,05-12-2024,81573,Chair,1,36.65,556,Online,Cancelled,96522994,1,WINTER15,Email,36.65
200346,06-12-2024,31764,Tablet,1,655.09,876,Cash,Pending,44680433,6,,Referral,655.09
200035,07-12-2024,50304,Monitor,2,465.15,128,Online,Shipped,46850888,2,SAVE10,Facebook,930.3
200303,07-12-2024,48531,Tablet,1,30.54,368,Debit Card,Returned,95462192,1,,Google,30.54
200709,07-12-2024,17132,Desk,1,386.03,855,Online,Pending,37504692,4,FREESHIP,Google,386.03
200067,09-12-2024,25587,Printer,4,12.1,440,Debit Card,Cancelled,55105323,8,,Google,48.4
201042,09-12-2024,59724,Tablet,2,409.75,414,Debit Card,Shipped,67878272,2,WINTER15,Facebook,819.5
200588,10-12-2024,61849,Monitor,4,577.82,811,Credit Card,Delivered,47613918,9,,Google,2311.28
200239,11-12-2024,20256,Tablet,3,538.74,456,Online,Shipped,71127943,6,FREESHIP,Email,1616.22
200814,11-12-2024,50732,Chair,4,147.51,979,Debit Card,Pending,21082461,4,WINTER15,Instagram,590.04
200830,11-12-2024,90310,Tablet,4,190.64,853,Cash,Delivered,70028457,5,SAVE10,Email,762.56
200238,13-12-2024,66149,Desk,4,384.32,770,Credit Card,Pending,76307307,6,WINTER15,Google,1537.28
200821,14-12-2024,40771,Laptop,4,174.49,259,Credit Card,Delivered,56310345,5,SAVE10,Facebook,697.96
200148,15-12-2024,35100,Phone,2,319.91,139,Credit Card,Cancelled,56853491,3,WINTER15,Google,639.82
200510,16-12-2024,72533,Printer,1,376.76,389,Debit Card,Delivered,51288986,5,SAVE10,Email,376.76
200930,16-12-2024,59554,Phone,2,456.04,382,Debit Card,Returned,28182447,4,FREESHIP,Email,912.08
200944,16-12-2024,32687,Laptop,2,426.22,448,Online,Delivered,98284560,7,WINTER15,Google,852.44
201153,16-12-2024,98317,Monitor,4,696.71,276,Debit Card,Shipped,37172138,4,,Instagram,2786.84
200153,18-12-2024,71570,Chair,4,534.48,437,Online,Returned,95992269,9,WINTER15,Instagram,2137.92
200427,18-12-2024,25406,Desk,1,161.24,379,Credit Card,Pending,70952564,3,WINTER15,Instagram,161.24
200038,19-12-2024,15924,Laptop,1,245.89,549,Debit Card,Delivered,14835975,3,SAVE10,Google,245.89
200320,19-12-2024,55590,Printer,1,625.51,772,Credit Card,Shipped,48792951,1,FREESHIP,Facebook,625.51
200429,19-12-2024,38126,Printer,4,515.19,522,Credit Card,Pending,90838498,9,SAVE10,Facebook,2060.76
200613,19-12-2024,62405,Laptop,2,230.36,154,Online,Returned,14721763,4,WINTER15,Email,460.72
200664,19-12-2024,14847,Laptop,4,194.75,188,Cash,Shipped,46492755,5,,Facebook,779
200887,19-12-2024,67932,Chair,3,171.66,857,Debit Card,Delivered,88547534,7,,Google,514.98
200925,20-12-2024,78500,Monitor,5,502.47,304,Online,Shipped,97460884,10,WINTER15,Email,2512.35
200072,22-12-2024,19451,Tablet,4,589.44,942,Gift Card,Returned,87787793,5,,Facebook,2357.76
200369,22-12-2024,43545,Monitor,5,375.25,216,Gift Card,Pending,73937402,9,SAVE10,Email,1876.25
201169,23-12-2024,15849,Chair,1,525.43,643,Cash,Cancelled,26794546,2,SAVE10,Instagram,525.43
201033,24-12-2024,20338,Monitor,1,370.85,331,Gift Card,Delivered,30654048,2,FREESHIP,Referral,370.85
200329,25-12-2024,88371,Chair,4,283.16,306,Credit Card,Shipped,63224811,6,,Google,1132.64
201097,26-12-2024,81370,Monitor,5,506.45,344,Gift Card,Shipped,99682998,7,WINTER15,Google,2532.25
200570,27-12-2024,63727,Desk,2,362.14,122,Debit Card,Pending,13611021,2,SAVE10,Instagram,724.28
200108,28-12-2024,33099,Laptop,5,48.38,522,Gift Card,Delivered,28522330,9,WINTER15,Email,241.9
200051,30-12-2024,36778,Tablet,1,388.33,434,Cash,Returned,67610289,2,SAVE10,Facebook,388.33
200408,01-01-2025,11906,Printer,3,412.53,536,Online,Pending,31140158,6,WINTER15,Google,1237.59
200152,02-01-2025,77736,Chair,2,399.04,659,Cash,Cancelled,90329250,3,FREESHIP,Referral,798.08
201147,02-01-2025,19759,Chair,2,588.3,234,Online,Pending,22515454,2,FREESHIP,Email,1176.6
200211,03-01-2025,54390,Printer,3,193.58,185,Gift Card,Pending,83853742,7,FREESHIP,Email,580.74
200438,03-01-2025,77800,Tablet,3,459.34,436,Gift Card,Pending,27439574,3,SAVE10,Instagram,1378.02
200168,04-01-2025,49517,Printer,1,594.96,878,Cash,Returned,78551375,6,,Facebook,594.96
200595,10-01-2025,72596,Printer,2,385.16,491,Online,Pending,83870446,7,SAVE10,Email,770.32
201043,11-01-2025,43965,Tablet,2,179.96,675,Gift Card,Shipped,94346739,5,,Instagram,359.92
200292,15-01-2025,39639,Monitor,1,65.95,185,Credit Card,Delivered,31042152,5,,Facebook,65.95
200375,16-01-2025,87547,Monitor,4,95.03,400,Online,Shipped,71027262,8,FREESHIP,Facebook,380.12
200391,16-01-2025,60037,Laptop,2,527.46,516,Debit Card,Cancelled,82009557,3,FREESHIP,Referral,1054.92
200648,18-01-2025,89674,Monitor,2,575.83,182,Online,Delivered,45902512,3,WINTER15,Referral,1151.66
200917,20-01-2025,65524,Laptop,5,383.82,836,Credit Card,Returned,19315310,7,FREESHIP,Google,1919.1
200097,21-01-2025,15624,Tablet,5,619.52,922,Debit Card,Pending,40621141,9,,Email,3097.6
200203,21-01-2025,99173,Printer,3,356.84,172,Online,Shipped,89849342,5,SAVE10,Instagram,1070.52
200130,22-01-2025,29059,Desk,3,501.3,513,Online,Cancelled,88360704,3,WINTER15,Facebook,1503.9
200199,23-01-2025,87524,Phone,1,625,358,Online,Returned,21114341,5,WINTER15,Google,625
200741,23-01-2025,99683,Monitor,5,332.64,945,Gift Card,Delivered,87305883,10,,Referral,1663.2
200196,24-01-2025,40882,Desk,4,217.13,719,Cash,Delivered,64165503,8,WINTER15,Email,868.52
200103,25-01-2025,62656,Phone,4,218.43,514,Credit Card,Cancelled,86296459,9,SAVE10,Email,873.72
200323,26-01-2025,29416,Laptop,1,150.17,414,Debit Card,Returned,63820842,1,SAVE10,Referral,150.17
200405,26-01-2025,97774,Monitor,4,451.97,603,Online,Cancelled,64664424,7,WINTER15,Email,1807.88
200114,27-01-2025,77272,Monitor,5,498.48,115,Online,Pending,29708128,8,SAVE10,Google,2492.4
200609,27-01-2025,41137,Chair,3,449.13,809,Cash,Returned,52732162,5,WINTER15,Referral,1347.39
200493,28-01-2025,84908,Phone,1,420.26,372,Credit Card,Pending,64135970,4,FREESHIP,Facebook,420.26
201061,29-01-2025,25445,Laptop,5,131.7,830,Cash,Shipped,12402431,8,FREESHIP,Google,658.5
200382,30-01-2025,26718,Printer,4,263.09,272,Debit Card,Shipped,91702525,8,SAVE10,Google,1052.36
200063,02-02-2025,96695,Chair,1,564.86,813,Debit Card,Shipped,64283851,6,WINTER15,Referral,564.86
200185,02-02-2025,46877,Laptop,1,210.7,572,Online,Shipped,96935978,2,WINTER15,Referral,210.7
200697,04-02-2025,27430,Printer,5,94.85,788,Cash,Shipped,45025840,6,WINTER15,Email,474.25
200988,04-02-2025,90318,Desk,2,629.56,818,Gift Card,Cancelled,52765043,5,WINTER15,Instagram,1259.12
201172,04-02-2025,28828,Desk,3,131.96,745,Credit Card,Pending,32550359,8,,Instagram,395.88
200904,05-02-2025,16693,Monitor,4,237.43,262,Cash,Cancelled,41146508,8,WINTER15,Referral,949.72
200202,06-02-2025,36938,Monitor,3,253.98,636,Credit Card,Cancelled,52522904,3,FREESHIP,Email,761.94
200685,07-02-2025,64579,Desk,1,234.37,638,Debit Card,Shipped,10276565,5,FREESHIP,Email,234.37
200900,07-02-2025,52342,Laptop,5,73.83,991,Debit Card,Pending,67342586,9,,Instagram,369.15
200919,07-02-2025,92086,Printer,2,374.6,187,Online,Shipped,23357668,3,FREESHIP,Referral,749.2
200175,08-02-2025,78170,Chair,5,68.34,332,Debit Card,Pending,71410605,6,WINTER15,Referral,341.7
200513,09-02-2025,64128,Tablet,3,94.88,533,Gift Card,Shipped,37053575,8,,Referral,284.64
200589,10-02-2025,84041,Laptop,2,500.8,900,Cash,Delivered,84920444,3,FREESHIP,Referral,1001.6
200914,10-02-2025,70352,Desk,1,626.6,955,Gift Card,Returned,51589589,4,WINTER15,Facebook,626.6
201191,10-02-2025,44148,Desk,4,376.43,809,Gift Card,Pending,67872709,5,WINTER15,Instagram,1505.72
201064,12-02-2025,32121,Laptop,4,198.81,654,Cash,Returned,96074264,9,FREESHIP,Referral,795.24
200365,14-02-2025,56796,Phone,1,678.38,607,Credit Card,Cancelled,74263180,4,SAVE10,Referral,678.38
200372,14-02-2025,53645,Chair,3,483.53,166,Cash,Returned,12123939,4,,Referral,1450.59
200351,15-02-2025,94248,Laptop,1,64.66,494,Debit Card,Delivered,89406816,4,,Instagram,64.66
201130,16-02-2025,24347,Laptop,2,323.45,533,Credit Card,Returned,27233265,5,FREESHIP,Instagram,646.9
201141,16-02-2025,11998,Chair,3,498.66,382,Cash,Cancelled,26707221,6,,Email,1495.98
