Date,Product,Quantity,UnitPrice,PaymentMethod,OrderStatus,ItemsInCart,CouponCode,ReferralSource,TotalPrice,CouponSave10,CouponWinter15,CouponFreeship,RevenueGenrated
18-07-2023,Phone,1,432.47,Cash,Delivered,4,FREESHIP,Referral,432.47,0.0,0.0,432.47,0.0
18-07-2024,Desk,5,391.86,Credit Card,Shipped,6,WINTER15,Instagram,1959.3,0.0,293.895,0.0,0.0
18-07-2024,Chair,4,89.41,Online,Pending,9,WINTER15,Google,357.64,0.0,53.645999999999994,0.0,0.0
18-07-2024,Phone,1,694.5,Credit Card,Pending,3,WINTER15,Facebook,694.5,0.0,104.175,0.0,0.0
18-09-2023,Chair,4,182.08,Gift Card,Delivered,4,SAVE10,Email,728.32,72.83200000000001,0.0,0.0,655.488
18-10-2023,Laptop,5,509.58,Online,Delivered,6,FREESHIP,Instagram,2332.082,0.0,0.0,2332.082,0.0
18-10-2024,Monitor,5,408.73,Gift Card,Delivered,10,FREESHIP,Instagram,2043.65,0.0,0.0,2043.65,0.0
18-10-2024,Printer,3,136.97,Credit Card,Returned,4,FREESHIP,Referral,410.91,0.0,0.0,410.91,0.0
18-10-2024,Desk,3,147.29,Gift Card,Shipped,3,FREESHIP,Google,441.87,0.0,0.0,441.87,0.0
18-11-2023,Printer,3,684.14,Cash,Cancelled,3,WINTER15,Instagram,2052.42,0.0,307.86300000000006,0.0,0.0
18-11-2023,Monitor,2,113.29,Cash,Pending,5,SAVE10,Facebook,226.58,22.658,0.0,0.0,0.0
18-11-2023,Monitor,1,163.32,Cash,Shipped,6,WINTER15,Facebook,165.012,0.0,24.7518,0.0,0.0
18-11-2024,Laptop,5,362.46,Cash,Delivered,6,FREESHIP,Instagram,1812.3,0.0,0.0,1812.3,0.0
18-11-2024,Laptop,1,605.28,Gift Card,Shipped,3,FREESHIP,Referral,605.28,0.0,0.0,605.28,0.0
18-11-2024,Printer,4,434.23,Online,Shipped,8,FREESHIP,Email,1736.92,0.0,0.0,1736.92,0.0
18-12-2023,Printer,2,88.73,Online,Pending,5,FREESHIP,Google,177.46,0.0,0.0,177.46,0.0
18-12-2023,Desk,4,294.41,Debit Card,Pending,4,FREESHIP,Instagram,1177.64,0.0,0.0,1177.64,0.0
18-12-2024,Chair,4,534.48,Online,Returned,9,WINTER15,Instagram,2137.92,0.0,320.68800000000005,0.0,0.0
18-12-2024,Desk,1,161.24,Credit Card,Pending,3,WINTER15,Instagram,165.012,0.0,24.7518,0.0,0.0
19-02-2024,Tablet,3,474.14,Gift Card,Shipped,8,WINTER15,Google,1422.42,0.0,213.36300000000003,0.0,0.0
19-03-2023,Desk,4,209.99,Cash,Delivered,8,FREESHIP,Google,839.96,0.0,0.0,839.96,0.0
19-03-2023,Printer,4,291.35,Credit Card,Cancelled,6,WINTER15,Facebook,1165.4,0.0,174.81,0.0,0.0
19-03-2023,Desk,5,330.45,Gift Card,Shipped,10,FREESHIP,Google,1652.25,0.0,0.0,1652.25,0.0
19-03-2025,Desk,1,600.54,Debit Card,Pending,4,WINTER15,Google,600.54,0.0,90.08099999999999,0.0,0.0
19-04-2025,Desk,5,551.27,Online,Cancelled,7,FREESHIP,Referral,2332.082,0.0,0.0,2332.082,0.0
19-04-2025,Tablet,2,438.62,Cash,Cancelled,3,SAVE10,Facebook,877.24,87.72399999999999,0.0,0.0,0.0
19-05-2023,Phone,2,183.67,Debit Card,Cancelled,6,SAVE10,Google,367.34,36.733999999999995,0.0,0.0,0.0
19-05-2023,Printer,4,444.44,Debit Card,Cancelled,8,WINTER15,Google,1777.76,0.0,266.664,0.0,0.0
19-05-2025,Phone,5,488.35,Debit Card,Returned,9,FREESHIP,Email,2332.082,0.0,0.0,2332.082,0.0
19-06-2024,Desk,2,320.68,Credit Card,Shipped,5,FREESHIP,Referral,641.36,0.0,0.0,641.36,0.0
19-06-2024,Desk,2,39.51,Online,Shipped,5,WINTER15,Facebook,165.012,0.0,24.7518,0.0,0.0
19-06-2024,Desk,5,638.8,Debit Card,Cancelled,10,WINTER15,Referral,2332.082,0.0,349.81229999999994,0.0,0.0
19-06-2024,Printer,5,643.03,Online,Cancelled,5,FREESHIP,Referral,2332.082,0.0,0.0,2332.082,0.0
19-06-2025,Tablet,4,699.88,Cash,Pending,5,WINTER15,Referral,2332.082,0.0,349.81229999999994,0.0,0.0
19-07-2023,Laptop,4,690.78,Credit Card,Shipped,9,FREESHIP,Referral,2332.082,0.0,0.0,2332.082,0.0
19-07-2023,Desk,2,209.94,Credit Card,Returned,3,FREESHIP,Email,419.88,0.0,0.0,419.88,0.0
19-07-2023,Laptop,3,505.79,Debit Card,Pending,3,FREESHIP,Referral,1517.37,0.0,0.0,1517.37,0.0
19-08-2024,Chair,5,653.47,Credit Card,Cancelled,10,SAVE10,Referral,2332.082,233.2082,0.0,0.0,0.0
19-09-2023,Chair,2,399.32,Online,Pending,6,WINTER15,Instagram,798.64,0.0,119.796,0.0,0.0
19-09-2024,Laptop,2,125.23,Cash,Cancelled,3,FREESHIP,Email,250.46,0.0,0.0,250.46,0.0
19-09-2024,Printer,2,443.22,Credit Card,Delivered,5,FREESHIP,Facebook,886.44,0.0,0.0,886.44,0.0
19-10-2024,Chair,2,651.57,Debit Card,Shipped,7,WINTER15,Facebook,1303.14,0.0,195.47100000000003,0.0,0.0
19-11-2023,Phone,2,418.26,Debit Card,Pending,2,SAVE10,Google,836.52,83.652,0.0,0.0,0.0
19-11-2023,Printer,3,189.44,Cash,Pending,4,FREESHIP,Email,568.32,0.0,0.0,568.32,0.0
19-12-2023,Monitor,2,98.47,Cash,Returned,3,FREESHIP,Instagram,196.94,0.0,0.0,196.94,0.0
19-12-2023,Printer,4,301.17,Online,Cancelled,6,FREESHIP,Email,1204.68,0.0,0.0,1204.68,0.0
19-12-2024,Laptop,4,194.75,Cash,Shipped,5,WINTER15,Facebook,779.0,0.0,116.85,0.0,0.0
19-12-2024,Laptop,1,245.89,Debit Card,Delivered,3,SAVE10,Google,245.89,24.588999999999995,0.0,0.0,221.301
19-12-2024,Chair,3,171.66,Debit Card,Delivered,7,WINTER15,Google,514.98,0.0,77.24700000000001,0.0,437.733
19-12-2024,Laptop,2,230.36,Online,Returned,4,WINTER15,Email,460.72,0.0,69.108,0.0,0.0
19-12-2024,Printer,4,515.19,Credit Card,Pending,9,SAVE10,Facebook,2060.76,206.07600000000002,0.0,0.0,0.0
19-12-2024,Printer,1,625.51,Credit Card,Shipped,1,FREESHIP,Facebook,625.51,0.0,0.0,625.51,0.0
20-01-2023,Chair,4,393.8,Credit Card,Pending,7,SAVE10,Email,1575.2,157.52,0.0,0.0,0.0
20-01-2023,Chair,1,529.19,Cash,Cancelled,5,SAVE10,Referral,529.19,52.919000000000004,0.0,0.0,0.0
20-01-2023,Laptop,5,464.74,Gift Card,Delivered,7,SAVE10,Referral,2323.7,232.37,0.0,0.0,2091.33
20-01-2024,Monitor,1,278.66,Gift Card,Cancelled,2,FREESHIP,Instagram,278.66,0.0,0.0,278.66,0.0
20-01-2025,Laptop,5,383.82,Credit Card,Returned,7,FREESHIP,Google,1919.1,0.0,0.0,1919.1,0.0
20-02-2023,Desk,4,302.65,Credit Card,Cancelled,8,SAVE10,Referral,1210.6,121.06,0.0,0.0,0.0
20-02-2023,Desk,1,65.45,Cash,Pending,2,WINTER15,Google,165.012,0.0,24.7518,0.0,0.0
20-03-2023,Laptop,1,634.94,Online,Cancelled,5,WINTER15,Instagram,634.94,0.0,95.241,0.0,0.0
20-03-2024,Monitor,2,73.26,Cash,Pending,4,WINTER15,Facebook,165.012,0.0,24.7518,0.0,0.0
20-03-2024,Desk,1,26.95,Cash,Delivered,1,WINTER15,Email,165.012,0.0,24.7518,0.0,140.2602
20-04-2023,Laptop,1,634.4,Cash,Cancelled,6,SAVE10,Email,634.4,63.44,0.0,0.0,0.0
20-04-2023,Monitor,4,27.42,Debit Card,Pending,4,SAVE10,Referral,165.012,16.501199999999997,0.0,0.0,0.0
20-04-2023,Chair,1,618.68,Online,Delivered,6,WINTER15,Referral,618.68,0.0,92.80199999999999,0.0,525.8779999999999
20-04-2024,Printer,4,331.9,Cash,Pending,5,SAVE10,Instagram,1327.6,132.76,0.0,0.0,0.0
20-04-2024,Chair,1,515.32,Gift Card,Cancelled,1,FREESHIP,Email,515.32,0.0,0.0,515.32,0.0
20-04-2025,Laptop,1,223.3,Online,Returned,1,SAVE10,Facebook,223.3,22.33,0.0,0.0,0.0
20-05-2023,Monitor,3,565.25,Debit Card,Returned,7,SAVE10,Email,1695.75,169.575,0.0,0.0,0.0
20-05-2024,Desk,4,321.51,Cash,Returned,9,FREESHIP,Google,1286.04,0.0,0.0,1286.04,0.0
20-05-2024,Phone,1,14.06,Credit Card,Pending,5,SAVE10,Referral,165.012,16.501199999999997,0.0,0.0,0.0
20-05-2024,Chair,3,588.44,Gift Card,Shipped,8,WINTER15,Google,1765.32,0.0,264.798,0.0,0.0
20-05-2025,Monitor,5,280.52,Credit Card,Cancelled,7,WINTER15,Facebook,1402.6,0.0,210.39,0.0,0.0
20-06-2023,Monitor,1,265.38,Credit Card,Cancelled,6,WINTER15,Email,265.38,0.0,39.806999999999995,0.0,0.0
20-06-2024,Phone,5,634.0,Gift Card,Delivered,8,FREESHIP,Email,2332.082,0.0,0.0,2332.082,0.0
20-06-2024,Desk,1,107.04,Credit Card,Cancelled,6,FREESHIP,Google,165.012,0.0,0.0,165.012,0.0
20-06-2025,Chair,4,302.05,Debit Card,Cancelled,6,SAVE10,Google,1208.2,120.82,0.0,0.0,0.0
20-06-2025,Laptop,2,336.32,Online,Returned,3,SAVE10,Google,672.64,67.264,0.0,0.0,0.0
20-07-2023,Phone,4,408.21,Credit Card,Pending,9,FREESHIP,Instagram,1632.84,0.0,0.0,1632.84,0.0
20-07-2023,Printer,2,220.9,Gift Card,Shipped,4,FREESHIP,Email,441.8,0.0,0.0,441.8,0.0
20-07-2024,Desk,1,243.71,Gift Card,Delivered,6,SAVE10,Google,243.71,24.371,0.0,0.0,219.339
20-07-2024,Desk,2,377.47,Cash,Pending,7,WINTER15,Google,754.94,0.0,113.241,0.0,0.0
20-07-2024,Printer,4,685.2,Gift Card,Cancelled,6,WINTER15,Google,2332.082,0.0,349.81229999999994,0.0,0.0
20-08-2023,Laptop,5,69.7,Online,Returned,9,SAVE10,Instagram,348.5,34.85,0.0,0.0,0.0
20-08-2023,Phone,5,364.42,Credit Card,Cancelled,10,SAVE10,Referral,1822.1,182.21,0.0,0.0,0.0
20-08-2023,Desk,2,344.02,Online,Delivered,4,FREESHIP,Instagram,688.04,0.0,0.0,688.04,0.0
20-08-2023,Tablet,5,276.44,Gift Card,Shipped,10,FREESHIP,Referral,1382.2,0.0,0.0,1382.2,0.0
20-08-2023,Phone,1,613.98,Online,Delivered,4,FREESHIP,Facebook,613.98,0.0,0.0,613.98,0.0
20-08-2023,Tablet,4,67.08,Cash,Returned,8,WINTER15,Google,268.32,0.0,40.248,0.0,0.0
20-08-2023,Monitor,5,397.81,Debit Card,Returned,5,SAVE10,Referral,1989.05,198.905,0.0,0.0,0.0
20-08-2023,Tablet,5,435.66,Online,Pending,9,SAVE10,Facebook,2178.3,217.83,0.0,0.0,0.0
20-09-2024,Laptop,5,316.4,Gift Card,Returned,7,FREESHIP,Email,1582.0,0.0,0.0,1582.0,0.0
20-09-2024,Desk,3,423.53,Credit Card,Delivered,6,SAVE10,Referral,1270.59,127.059,0.0,0.0,1143.531
20-09-2024,Phone,4,668.36,Gift Card,Cancelled,5,FREESHIP,Facebook,2332.082,0.0,0.0,2332.082,0.0
20-10-2023,Chair,3,55.01,Online,Pending,7,WINTER15,Email,165.03,0.0,24.754499999999997,0.0,0.0
20-11-2024,Laptop,4,115.77,Online,Pending,7,SAVE10,Instagram,463.08,46.308,0.0,0.0,0.0
20-12-2023,Desk,1,355.09,Debit Card,Cancelled,5,SAVE10,Instagram,355.09,35.50899999999999,0.0,0.0,0.0
20-12-2024,Monitor,5,502.47,Online,Shipped,10,WINTER15,Email,2332.082,0.0,349.81229999999994,0.0,0.0
21-01-2024,Laptop,2,681.06,Debit Card,Shipped,3,FREESHIP,Facebook,1362.12,0.0,0.0,1362.12,0.0
21-01-2025,Tablet,5,619.52,Debit Card,Pending,9,FREESHIP,Email,2332.082,0.0,0.0,2332.082,0.0
21-01-2025,Printer,3,356.84,Online,Shipped,5,SAVE10,Instagram,1070.52,107.052,0.0,0.0,0.0
21-02-2023,Tablet,2,372.92,Credit Card,Delivered,7,SAVE10,Email,745.84,74.584,0.0,0.0,671.2560000000001
21-02-2024,Tablet,5,574.79,Credit Card,Pending,8,WINTER15,Referral,2332.082,0.0,349.81229999999994,0.0,0.0
21-02-2024,Phone,5,72.64,Credit Card,Cancelled,7,WINTER15,Email,363.2,0.0,54.48,0.0,0.0
21-02-2025,Monitor,2,564.58,Online,Returned,4,WINTER15,Facebook,1129.16,0.0,169.37400000000002,0.0,0.0
21-03-2023,Monitor,1,678.01,Cash,Pending,4,FREESHIP,Referral,678.01,0.0,0.0,678.01,0.0
21-03-2025,Chair,4,145.05,Online,Delivered,6,SAVE10,Google,580.2,58.02,0.0,0.0,522.1800000000001
21-03-2025,Chair,5,64.49,Online,Cancelled,7,SAVE10,Facebook,322.45,32.245,0.0,0.0,0.0
21-04-2023,Desk,1,305.17,Gift Card,Returned,3,WINTER15,Referral,305.17,0.0,45.7755,0.0,0.0
21-04-2023,Laptop,1,51.73,Debit Card,Pending,1,FREESHIP,Facebook,165.012,0.0,0.0,165.012,0.0
21-04-2023,Monitor,4,425.6,Credit Card,Pending,5,FREESHIP,Google,1702.4,0.0,0.0,1702.4,0.0
21-04-2024,Tablet,1,220.77,Gift Card,Pending,5,FREESHIP,Instagram,220.77,0.0,0.0,220.77,0.0
21-04-2025,Phone,2,550.18,Gift Card,Returned,3,FREESHIP,Referral,1100.36,0.0,0.0,1100.36,0.0
21-05-2023,Printer,2,646.69,Debit Card,Shipped,7,WINTER15,Instagram,1293.38,0.0,194.007,0.0,0.0
21-05-2023,Tablet,3,479.21,Cash,Cancelled,5,WINTER15,Referral,1437.63,0.0,215.6445,0.0,0.0
21-05-2024,Laptop,4,554.83,Cash,Returned,6,WINTER15,Google,2219.32,0.0,332.898,0.0,0.0
21-06-2023,Printer,5,260.93,Online,Delivered,9,SAVE10,Email,1304.65,130.465,0.0,0.0,1174.1850000000002
21-06-2024,Phone,2,594.07,Gift Card,Cancelled,2,FREESHIP,Google,1188.14,0.0,0.0,1188.14,0.0
21-06-2024,Printer,5,578.83,Cash,Returned,6,FREESHIP,Referral,2332.082,0.0,0.0,2332.082,0.0
21-06-2025,Tablet,4,532.49,Online,Cancelled,6,SAVE10,Facebook,2129.96,212.99599999999998,0.0,0.0,0.0
21-06-2025,Phone,1,418.36,Credit Card,Delivered,5,FREESHIP,Email,418.36,0.0,0.0,418.36,0.0
21-07-2023,Printer,1,46.66,Cash,Cancelled,6,FREESHIP,Google,165.012,0.0,0.0,165.012,0.0
21-08-2023,Tablet,1,21.19,Cash,Returned,5,WINTER15,Google,165.012,0.0,24.7518,0.0,0.0
21-08-2023,Laptop,5,209.2,Debit Card,Delivered,6,WINTER15,Email,1046.0,0.0,156.9,0.0,889.1
21-08-2024,Desk,1,417.1,Debit Card,Returned,3,FREESHIP,Referral,417.1,0.0,0.0,417.1,0.0
21-08-2024,Desk,4,305.72,Online,Delivered,5,FREESHIP,Facebook,1222.88,0.0,0.0,1222.88,0.0
21-09-2023,Desk,5,128.95,Cash,Pending,10,FREESHIP,Instagram,644.75,0.0,0.0,644.75,0.0
21-09-2024,Phone,3,297.67,Online,Shipped,6,FREESHIP,Google,893.01,0.0,0.0,893.01,0.0
21-11-2023,Desk,4,509.38,Credit Card,Shipped,6,SAVE10,Google,2037.52,203.752,0.0,0.0,0.0
21-11-2023,Phone,4,160.07,Online,Pending,5,SAVE10,Email,640.28,64.02799999999999,0.0,0.0,0.0
21-12-2023,Tablet,1,298.06,Debit Card,Pending,3,WINTER15,Google,298.06,0.0,44.708999999999996,0.0,0.0
22-01-2023,Printer,2,278.88,Debit Card,Pending,3,FREESHIP,Referral,557.76,0.0,0.0,557.76,0.0
22-01-2023,Printer,5,314.27,Cash,Returned,6,SAVE10,Instagram,1571.35,157.135,0.0,0.0,0.0
22-01-2023,Tablet,4,185.41,Online,Returned,9,WINTER15,Google,741.64,0.0,111.24600000000001,0.0,0.0
22-01-2024,Desk,2,139.69,Online,Returned,7,FREESHIP,Email,279.38,0.0,0.0,279.38,0.0
22-01-2025,Desk,3,501.3,Online,Cancelled,3,WINTER15,Facebook,1503.9,0.0,225.585,0.0,0.0
22-02-2023,Desk,2,493.88,Credit Card,Returned,7,SAVE10,Instagram,987.76,98.77600000000001,0.0,0.0,0.0
22-02-2024,Desk,1,157.72,Debit Card,Delivered,2,FREESHIP,Google,165.012,0.0,0.0,165.012,0.0
22-02-2024,Printer,1,472.74,Online,Shipped,6,WINTER15,Google,472.74,0.0,70.911,0.0,0.0
22-02-2025,Phone,1,474.6,Debit Card,Delivered,4,SAVE10,Email,474.6,47.46,0.0,0.0,427.14000000000004
22-03-2023,Desk,1,92.79,Cash,Pending,3,WINTER15,Email,165.012,0.0,24.7518,0.0,0.0
22-03-2025,Printer,5,268.43,Cash,Returned,5,SAVE10,Email,1342.15,134.215,0.0,0.0,0.0
22-03-2025,Desk,5,250.68,Cash,Shipped,8,SAVE10,Instagram,1253.4,125.34,0.0,0.0,0.0
22-03-2025,Monitor,2,426.7,Online,Pending,5,SAVE10,Referral,853.4,85.34,0.0,0.0,0.0
22-04-2024,Tablet,2,26.5,Online,Delivered,3,SAVE10,Instagram,165.012,16.501199999999997,0.0,0.0,148.51080000000002
22-04-2024,Chair,3,619.21,Debit Card,Cancelled,6,FREESHIP,Email,1857.63,0.0,0.0,1857.63,0.0
22-04-2025,Printer,4,637.79,Gift Card,Cancelled,9,FREESHIP,Google,2332.082,0.0,0.0,2332.082,0.0
22-06-2025,Chair,3,32.62,Debit Card,Delivered,6,SAVE10,Facebook,165.012,16.501199999999997,0.0,0.0,148.51080000000002
22-06-2025,Printer,1,38.49,Credit Card,Delivered,4,FREESHIP,Referral,165.012,0.0,0.0,165.012,0.0
22-07-2024,Laptop,5,21.54,Gift Card,Returned,10,WINTER15,Google,165.012,0.0,24.7518,0.0,0.0
22-07-2024,Monitor,1,260.26,Online,Pending,5,WINTER15,Instagram,260.26,0.0,39.038999999999994,0.0,0.0
22-07-2024,Chair,5,467.81,Online,Cancelled,10,WINTER15,Facebook,2332.082,0.0,349.81229999999994,0.0,0.0
22-07-2024,Phone,5,190.11,Cash,Delivered,7,SAVE10,Google,950.55,95.055,0.0,0.0,855.4949999999999
22-07-2024,Printer,2,306.24,Online,Returned,4,FREESHIP,Email,612.48,0.0,0.0,612.48,0.0
22-08-2023,Desk,2,43.15,Debit Card,Pending,3,WINTER15,Email,165.012,0.0,24.7518,0.0,0.0
22-08-2023,Laptop,4,540.41,Credit Card,Cancelled,6,WINTER15,Referral,2161.64,0.0,324.246,0.0,0.0
22-08-2024,Chair,4,262.52,Debit Card,Cancelled,4,WINTER15,Instagram,1050.08,0.0,157.512,0.0,0.0
22-09-2024,Printer,4,34.84,Credit Card,Shipped,8,FREESHIP,Email,165.012,0.0,0.0,165.012,0.0
22-09-2024,Desk,1,265.64,Credit Card,Returned,3,WINTER15,Instagram,265.64,0.0,39.846,0.0,0.0
22-10-2023,Phone,5,476.01,Credit Card,Delivered,7,WINTER15,Google,2332.082,0.0,349.81229999999994,0.0,1982.2696999999998
22-10-2023,Printer,5,327.68,Credit Card,Returned,6,WINTER15,Facebook,1638.4,0.0,245.76,0.0,0.0
22-10-2024,Chair,3,443.44,Gift Card,Shipped,3,FREESHIP,Google,1330.32,0.0,0.0,1330.32,0.0
22-12-2023,Printer,1,572.13,Debit Card,Cancelled,4,SAVE10,Google,572.13,57.213,0.0,0.0,0.0
22-12-2024,Monitor,5,375.25,Gift Card,Pending,9,SAVE10,Email,1876.25,187.625,0.0,0.0,0.0
22-12-2024,Tablet,4,589.44,Gift Card,Returned,5,WINTER15,Facebook,2332.082,0.0,349.81229999999994,0.0,0.0
23-01-2023,Chair,1,408.13,Gift Card,Shipped,3,WINTER15,Instagram,408.13,0.0,61.2195,0.0,0.0
23-01-2023,Desk,5,196.84,Credit Card,Delivered,5,WINTER15,Instagram,984.2,0.0,147.63,0.0,836.57
23-01-2023,Monitor,5,224.0,Cash,Returned,9,SAVE10,Google,1120.0,112.0,0.0,0.0,0.0
23-01-2024,Printer,1,422.54,Cash,Delivered,1,SAVE10,Google,422.54,42.254000000000005,0.0,0.0,380.286
23-01-2024,Printer,4,224.61,Credit Card,Returned,6,WINTER15,Facebook,898.44,0.0,134.766,0.0,0.0
23-01-2025,Phone,1,625.0,Online,Returned,5,WINTER15,Google,625.0,0.0,93.75,0.0,0.0
23-01-2025,Monitor,5,332.64,Gift Card,Delivered,10,WINTER15,Referral,1663.2,0.0,249.48,0.0,1413.72
23-02-2024,Tablet,5,639.37,Debit Card,Pending,6,SAVE10,Google,2332.082,233.2082,0.0,0.0,0.0
23-02-2024,Desk,4,466.7,Debit Card,Returned,8,SAVE10,Instagram,1866.8,186.68,0.0,0.0,0.0
23-03-2023,Laptop,4,246.11,Credit Card,Pending,4,SAVE10,Instagram,984.44,98.44400000000002,0.0,0.0,0.0
23-03-2024,Chair,4,413.74,Gift Card,Returned,7,FREESHIP,Instagram,1654.96,0.0,0.0,1654.96,0.0
23-03-2024,Phone,1,487.21,Cash,Delivered,3,SAVE10,Referral,487.21,48.721,0.0,0.0,438.489
23-03-2025,Tablet,3,247.47,Online,Delivered,4,SAVE10,Facebook,742.41,74.241,0.0,0.0,668.169
23-03-2025,Laptop,4,693.07,Online,Shipped,8,SAVE10,Instagram,2332.082,233.2082,0.0,0.0,0.0
23-04-2023,Laptop,4,484.85,Debit Card,Delivered,5,WINTER15,Referral,1939.4,0.0,290.91,0.0,1648.49
23-04-2023,Laptop,5,521.25,Cash,Cancelled,8,FREESHIP,Email,2332.082,0.0,0.0,2332.082,0.0
23-04-2024,Phone,3,204.27,Online,Returned,4,SAVE10,Google,612.81,61.28099999999999,0.0,0.0,0.0
23-04-2024,Phone,1,406.22,Credit Card,Cancelled,5,SAVE10,Referral,406.22,40.622,0.0,0.0,0.0
23-04-2024,Phone,2,441.54,Online,Delivered,2,SAVE10,Email,883.08,88.308,0.0,0.0,794.772
23-04-2025,Printer,2,323.37,Online,Pending,3,SAVE10,Instagram,646.74,64.67399999999999,0.0,0.0,0.0
23-05-2023,Tablet,3,575.01,Online,Cancelled,8,WINTER15,Instagram,1725.03,0.0,258.7545,0.0,0.0
23-06-2023,Chair,4,540.34,Gift Card,Shipped,6,WINTER15,Referral,2161.36,0.0,324.204,0.0,0.0
23-06-2023,Monitor,5,248.84,Debit Card,Cancelled,10,SAVE10,Instagram,1244.2,124.42,0.0,0.0,0.0
23-06-2024,Monitor,3,92.22,Credit Card,Delivered,5,FREESHIP,Email,276.66,0.0,0.0,276.66,0.0
23-06-2025,Laptop,2,199.7,Cash,Pending,4,FREESHIP,Email,399.4,0.0,0.0,399.4,0.0
23-06-2025,Laptop,2,422.34,Credit Card,Cancelled,4,FREESHIP,Instagram,844.68,0.0,0.0,844.68,0.0
23-07-2023,Printer,1,75.78,Cash,Pending,5,SAVE10,Google,165.012,16.501199999999997,0.0,0.0,0.0
23-07-2023,Monitor,3,509.42,Credit Card,Cancelled,5,FREESHIP,Google,1528.26,0.0,0.0,1528.26,0.0
23-07-2024,Laptop,2,266.95,Credit Card,Pending,3,SAVE10,Instagram,533.9,53.39,0.0,0.0,0.0
23-08-2023,Chair,5,85.52,Gift Card,Cancelled,5,FREESHIP,Facebook,427.6,0.0,0.0,427.6,0.0
23-08-2023,Chair,5,45.31,Online,Cancelled,8,FREESHIP,Referral,226.55,0.0,0.0,226.55,0.0
23-08-2023,Phone,2,333.83,Gift Card,Cancelled,4,FREESHIP,Referral,667.66,0.0,0.0,667.66,0.0
23-08-2024,Phone,4,695.1,Debit Card,Returned,8,SAVE10,Email,2332.082,233.2082,0.0,0.0,0.0
23-08-2024,Phone,2,151.35,Online,Shipped,3,SAVE10,Referral,302.7,30.27,0.0,0.0,0.0
23-09-2023,Printer,4,91.46,Cash,Cancelled,9,SAVE10,Referral,365.84,36.583999999999996,0.0,0.0,0.0
23-09-2024,Tablet,1,167.15,Gift Card,Shipped,5,WINTER15,Email,167.15,0.0,25.0725,0.0,0.0
23-09-2024,Laptop,5,233.67,Cash,Shipped,10,WINTER15,Referral,1168.35,0.0,175.2525,0.0,0.0
23-10-2023,Phone,2,245.86,Credit Card,Shipped,4,SAVE10,Instagram,491.72,49.172000000000004,0.0,0.0,0.0
23-10-2023,Monitor,4,274.82,Debit Card,Delivered,9,WINTER15,Email,1099.28,0.0,164.892,0.0,934.3879999999999
23-10-2023,Phone,3,315.27,Credit Card,Cancelled,4,SAVE10,Email,945.81,94.58099999999999,0.0,0.0,0.0
23-11-2023,Laptop,1,442.39,Gift Card,Pending,6,FREESHIP,Facebook,442.39,0.0,0.0,442.39,0.0
23-11-2024,Tablet,1,214.08,Gift Card,Returned,2,WINTER15,Google,214.08,0.0,32.112,0.0,0.0
23-11-2024,Printer,5,101.3,Online,Shipped,7,FREESHIP,Email,506.5,0.0,0.0,506.5,0.0
23-12-2023,Monitor,2,642.98,Debit Card,Returned,7,FREESHIP,Email,1285.96,0.0,0.0,1285.96,0.0
23-12-2023,Tablet,2,513.42,Online,Pending,5,WINTER15,Instagram,1026.84,0.0,154.02599999999998,0.0,0.0
23-12-2024,Chair,1,525.43,Cash,Cancelled,2,SAVE10,Instagram,525.43,52.54299999999999,0.0,0.0,0.0
24-01-2023,Tablet,2,599.86,Gift Card,Pending,7,FREESHIP,Facebook,1199.72,0.0,0.0,1199.72,0.0
24-01-2023,Printer,2,533.81,Credit Card,Pending,3,FREESHIP,Email,1067.62,0.0,0.0,1067.62,0.0
24-01-2024,Chair,5,384.69,Credit Card,Pending,6,FREESHIP,Email,1923.45,0.0,0.0,1923.45,0.0
24-01-2025,Desk,4,217.13,Cash,Delivered,8,WINTER15,Email,868.52,0.0,130.278,0.0,738.242
24-02-2024,Printer,3,132.48,Online,Shipped,4,SAVE10,Referral,397.44,39.744,0.0,0.0,0.0
24-02-2025,Desk,3,661.89,Online,Cancelled,6,WINTER15,Referral,1985.67,0.0,297.8505,0.0,0.0
24-02-2025,Tablet,3,450.98,Credit Card,Shipped,8,SAVE10,Referral,1352.94,135.294,0.0,0.0,0.0
24-03-2023,Printer,4,117.51,Debit Card,Returned,7,SAVE10,Referral,470.04,47.004000000000005,0.0,0.0,0.0
24-03-2024,Phone,3,664.46,Online,Delivered,4,FREESHIP,Google,1993.38,0.0,0.0,1993.38,0.0
24-03-2024,Desk,4,122.2,Cash,Delivered,7,FREESHIP,Facebook,488.8,0.0,0.0,488.8,0.0
24-04-2023,Laptop,4,276.32,Online,Delivered,5,WINTER15,Google,1105.28,0.0,165.792,0.0,939.4879999999999
24-04-2024,Phone,2,241.49,Debit Card,Returned,7,FREESHIP,Instagram,482.98,0.0,0.0,482.98,0.0
24-04-2025,Desk,3,339.39,Cash,Returned,7,FREESHIP,Google,1018.17,0.0,0.0,1018.17,0.0
24-05-2024,Phone,1,583.18,Credit Card,Returned,5,WINTER15,Google,583.18,0.0,87.47699999999999,0.0,0.0
24-05-2024,Laptop,5,113.87,Credit Card,Pending,6,SAVE10,Email,569.35,56.935,0.0,0.0,0.0
24-05-2024,Phone,3,490.74,Cash,Shipped,3,WINTER15,Email,1472.22,0.0,220.833,0.0,0.0
